ZIP_CODE,State_Code,Latitude,Longitude,EV_LEVEL_1,EV_LEVEL_2,EV_FAST,NETWORK_TYPE_ChargePoint,NETWORK_TYPE_Non-Networked,NETWORK_TYPE_Other-Network,TOTAL_HOUSEHOLDS,MEDIAN_INCOME,REG_COUNTS
12601,NY,541.9215300000001,-961.068103,1.0,26.0,0.0,7.0,3.0,3.0,16099.0,48132.0,1584
12603,NY,166.6769,-295.584689,0.0,10.0,0.0,3.0,1.0,0.0,15708.0,92454.0,2768
12701,NY,208.26739,-373.401537,0.0,10.0,0.0,3.0,0.0,2.0,4119.0,40947.0,224
12720,NY,41.684274,-74.877327,0.0,2.0,0.0,1.0,0.0,0.0,62.0,65179.0,34
12723,NY,41.760472,-74.974674,0.0,2.0,0.0,1.0,0.0,0.0,680.0,55000.0,83
12732,NY,41.56918,-74.87116,0.0,2.0,0.0,1.0,0.0,0.0,286.0,51000.0,27
12771,NY,41.346021,-74.638058,0.0,4.0,0.0,0.0,0.0,1.0,5720.0,56658.0,382
12775,NY,41.623169,-74.590722,0.0,2.0,0.0,1.0,0.0,0.0,713.0,103802.0,187
12776,NY,41.930457,-74.908814,0.0,0.0,8.0,0.0,0.0,1.0,873.0,56750.0,99
12777,NY,41.589244,-74.713261,0.0,1.0,0.0,0.0,0.0,1.0,436.0,93438.0,117
12801,NY,909.4523867,-1546.5837069,0.0,42.0,0.0,20.0,0.0,1.0,6434.0,50232.0,818
12803,NY,129.886862,-220.82745999999997,0.0,6.0,0.0,3.0,0.0,0.0,3586.0,59690.0,247
12804,NY,1126.4688919999999,-1915.377215,0.0,54.0,10.0,21.0,1.0,4.0,11048.0,74036.0,2087
12814,NY,261.342822,-441.88375499999995,0.0,12.0,0.0,6.0,0.0,0.0,635.0,51172.0,106
12817,NY,87.28977599999999,-147.636923,0.0,2.0,6.0,0.0,0.0,2.0,942.0,67222.0,198
12821,NY,43.456212,-73.383459,0.0,2.0,0.0,0.0,1.0,0.0,118.0,82770.0,60
12828,NY,43.243606,-73.683496,0.0,0.0,4.0,0.0,0.0,1.0,3840.0,62773.0,311
12834,NY,129.279206,-220.516746,0.0,6.0,0.0,3.0,0.0,0.0,2589.0,71677.0,420
12845,NY,998.3156159,-1695.2864353,0.0,62.0,0.0,17.0,0.0,6.0,1960.0,61868.0,523
12846,NY,86.633118,-147.677119,0.0,4.0,0.0,2.0,0.0,0.0,1483.0,58950.0,139
12847,NY,87.9176105,-148.87008179999998,0.0,4.0,0.0,0.0,0.0,2.0,142.0,70000.0,23
12852,NY,43.9664713,-74.1301824,0.0,2.0,0.0,0.0,0.0,1.0,207.0,53875.0,0
12853,NY,349.4577451,-591.9301529,1.0,15.0,0.0,5.0,1.0,2.0,751.0,40380.0,46
12856,NY,87.424583,-148.214233,0.0,4.0,0.0,2.0,0.0,0.0,105.0,50464.0,23
12866,NY,3102.09735579,-5311.90419546,0.0,143.0,4.0,62.0,1.0,9.0,17628.0,85351.0,4873
12870,NY,131.590126,-221.26311700000002,0.0,3.0,4.0,1.0,1.0,1.0,755.0,51938.0,73
12883,NY,43.849277,-73.4222,0.0,2.0,0.0,1.0,0.0,0.0,2152.0,48229.0,166
12885,NY,43.488052,-73.761925,0.0,2.0,0.0,1.0,0.0,0.0,1939.0,51452.0,237
12901,NY,625.698897,-1028.772951,0.0,21.0,12.0,8.0,3.0,3.0,13257.0,50750.0,1824
12912,NY,44.4425278,-73.6746031,0.0,2.0,0.0,0.0,0.0,1.0,890.0,55455.0,95
12919,NY,44.983225,-73.444864,0.0,2.0,0.0,0.0,0.0,1.0,1134.0,53512.0,293
12921,NY,44.885846,-73.436482,0.0,2.0,0.0,1.0,0.0,0.0,986.0,78611.0,156
12932,NY,88.429613,-147.188917,0.0,4.0,0.0,1.0,1.0,0.0,509.0,62083.0,130
12936,NY,221.540583,-366.87304,0.0,10.0,0.0,5.0,0.0,0.0,215.0,58750.0,156
12942,NY,44.254853,-73.789435,0.0,1.0,0.0,0.0,1.0,0.0,392.0,83333.0,182
12943,NY,44.19156,-73.786713,0.0,1.0,0.0,0.0,1.0,0.0,200.0,32375.0,71
12946,NY,1017.9500016000001,-1701.1297856,0.0,46.0,8.0,18.0,0.0,5.0,1761.0,60464.0,503
12950,NY,88.563913,-147.07369699999998,0.0,4.0,0.0,2.0,0.0,0.0,277.0,60139.0,24
12953,NY,269.08551434,-445.80717437,0.0,10.0,1.0,3.0,0.0,3.0,4727.0,48721.0,167
12970,NY,222.201928,-371.26201000000003,0.0,10.0,0.0,5.0,0.0,0.0,146.0,75833.0,7
12979,NY,44.991537,-73.36399,0.0,2.0,0.0,0.0,0.0,1.0,1121.0,58692.0,26
12983,NY,398.9335386,-667.33983888,0.0,20.0,0.0,5.0,0.0,4.0,3348.0,53739.0,398
12986,NY,265.3659555,-446.75494130000004,0.0,9.0,0.0,0.0,0.0,6.0,2568.0,56650.0,172
12993,NY,44.1858358,-73.4355011,0.0,1.0,0.0,0.0,0.0,1.0,711.0,51581.0,275
12996,NY,88.732308,-146.787294,0.0,4.0,0.0,2.0,0.0,0.0,927.0,57118.0,82
12997,NY,133.07739800000002,-221.57632999999998,0.0,6.0,0.0,3.0,0.0,0.0,513.0,61736.0,64
13021,NY,171.74513530000002,-306.21768380000003,0.0,7.0,0.0,2.0,1.0,1.0,16708.0,52842.0,1008
13026,NY,42.754487,-76.702051,0.0,2.0,0.0,1.0,0.0,0.0,582.0,71607.0,109
13027,NY,172.649342,-305.471694,0.0,10.0,0.0,3.0,0.0,1.0,13911.0,77565.0,1856
13027,NY,172.649342,-305.471694,0.0,10.0,0.0,3.0,0.0,1.0,13911.0,77565.0,3
13029,NY,43.194612,-76.1267,0.0,6.0,0.0,0.0,0.0,1.0,2774.0,77378.0,353
13030,NY,129.462154,-227.89715999999999,0.0,6.0,0.0,2.0,0.0,1.0,1435.0,69125.0,186
13032,NY,129.23391800000002,-227.273726,0.0,6.0,0.0,0.0,2.0,1.0,4638.0,58894.0,487
13035,NY,128.779732,-227.579291,0.0,7.0,0.0,0.0,2.0,1.0,2980.0,82250.0,1058
13039,NY,129.446905,-228.341558,0.0,3.0,0.0,1.0,2.0,0.0,6609.0,91893.0,1014
13041,NY,43.18702,-76.208299,0.0,2.0,0.0,1.0,0.0,0.0,4333.0,82411.0,737
13045,NY,298.14550222,-533.35916795,0.0,15.0,0.0,4.0,1.0,2.0,10495.0,53592.0,1613
13053,NY,84.976608,-152.5836,0.0,4.0,0.0,1.0,0.0,1.0,1821.0,64831.0,357
13057,NY,387.73193000000003,-684.674577,0.0,26.0,0.0,7.0,0.0,2.0,6121.0,62963.0,779
13066,NY,172.1413429,-303.9979467,0.0,8.0,0.0,3.0,0.0,1.0,5159.0,92177.0,1907
13077,NY,42.63465,-76.178589,0.0,2.0,0.0,0.0,0.0,1.0,2721.0,64602.0,258
13078,NY,172.044103,-304.367896,0.0,5.0,0.0,4.0,0.0,0.0,3884.0,91786.0,1509
13080,NY,43.0656545,-76.4722595,0.0,1.0,0.0,0.0,0.0,1.0,1277.0,58274.0,121
13088,NY,517.328725,-914.319205,0.0,27.0,8.0,8.0,1.0,3.0,10151.0,60775.0,1066
13090,NY,259.108476,-457.464629,0.0,11.0,0.0,1.0,4.0,1.0,12184.0,75495.0,1426
13108,NY,42.98282,-76.34141,0.0,1.0,0.0,0.0,0.0,1.0,2472.0,76435.0,434
13115,NY,43.39695627,-76.47288385,0.0,2.0,0.0,0.0,0.0,1.0,110.0,60000.0,24
13126,NY,173.82322993,-306.09608711,0.0,9.0,0.0,3.0,0.0,1.0,13634.0,53134.0,1116
13135,NY,43.229292,-76.299005,0.0,2.0,0.0,0.0,0.0,1.0,2630.0,57444.0,240
13143,NY,43.09411749,-75.28485742,0.0,2.0,0.0,0.0,0.0,1.0,1043.0,56793.0,44
13152,NY,85.89286,-152.875487,0.0,6.0,0.0,0.0,0.0,2.0,3411.0,92875.0,1102
13156,NY,43.319653,-76.698558,0.0,2.0,0.0,0.0,0.0,1.0,749.0,55250.0,17
13160,NY,42.844732,-76.695984,0.0,2.0,0.0,0.0,0.0,1.0,724.0,66196.0,56
13164,NY,43.09253,-76.31896,0.0,0.0,2.0,0.0,0.0,1.0,878.0,93276.0,123
13165,NY,214.8338,-384.302781,0.0,6.0,12.0,3.0,0.0,2.0,4301.0,56271.0,212
13202,NY,387.4579255,-685.3934904,0.0,35.0,0.0,5.0,1.0,3.0,2683.0,20196.0,357
13204,NY,258.308589,-457.06089,0.0,8.0,0.0,5.0,1.0,0.0,7903.0,34856.0,333
13205,NY,43.001303,-76.142027,0.0,2.0,0.0,0.0,1.0,0.0,6937.0,32579.0,211
13206,NY,86.169212,-152.189893,0.0,4.0,4.0,0.0,1.0,1.0,7793.0,43674.0,423
13208,NY,215.379112,-380.84829,0.0,9.0,0.0,5.0,0.0,0.0,8564.0,38475.0,225
13210,NY,430.388184,-761.362689,0.0,18.0,4.0,8.0,0.0,2.0,7639.0,31319.0,1277
13212,NY,258.702422,-456.776181,0.0,32.0,3.0,2.0,1.0,3.0,8915.0,59932.0,732
13214,NY,43.046061,-76.066928,0.0,0.0,4.0,0.0,0.0,1.0,2880.0,74098.0,599
13308,NY,86.391633,-151.45973700000002,0.0,4.0,0.0,2.0,0.0,0.0,1231.0,62313.0,35
13316,NY,130.514273,-227.10135,0.0,6.0,0.0,3.0,0.0,0.0,2715.0,51537.0,226
13320,NY,42.797294,-74.758022,0.0,2.0,0.0,0.0,1.0,0.0,801.0,60757.0,71
13322,NY,42.97801,-75.249586,0.0,2.0,0.0,0.0,0.0,1.0,385.0,62188.0,44
13323,NY,43.0497485,-75.4060556,0.0,18.0,0.0,0.0,0.0,1.0,4128.0,70317.0,968
13326,NY,298.678791,-524.545849,0.0,11.0,0.0,5.0,1.0,1.0,2324.0,56759.0,540
13339,NY,42.931182,-74.62216,0.0,2.0,0.0,1.0,0.0,0.0,2215.0,51758.0,154
13340,NY,172.304503,-300.67645500000003,0.0,4.0,0.0,4.0,0.0,0.0,3121.0,64417.0,171
13346,NY,171.29172936,-302.16818572,0.0,8.0,0.0,3.0,0.0,1.0,1767.0,66913.0,383
13350,NY,172.109514,-299.960572,0.0,6.0,4.0,1.0,1.0,2.0,4152.0,50961.0,191
13367,NY,43.78224,-75.487946,0.0,2.0,0.0,1.0,0.0,0.0,3222.0,56337.0,176
13368,NY,43.6210097,-75.3728714,0.0,1.0,0.0,0.0,0.0,1.0,447.0,45114.0,50
13413,NY,387.814575,-677.828634,0.0,30.0,0.0,6.0,1.0,2.0,6393.0,75204.0,1127
13420,NY,87.46966,-149.831305,0.0,6.0,0.0,1.0,0.0,1.0,439.0,55813.0,13
13421,NY,43.086392,-75.646353,0.0,4.0,0.0,0.0,0.0,1.0,5404.0,53802.0,421
13424,NY,43.149345,-75.373784,0.0,4.0,0.0,0.0,1.0,0.0,873.0,58902.0,29
13440,NY,129.737086,-226.4289364,0.0,6.0,1.0,1.0,1.0,1.0,16261.0,53267.0,1154
13441,NY,86.43122500000001,-150.834289,0.0,6.0,0.0,0.0,0.0,2.0,103.0,48313.0,4
13460,NY,42.678484,-75.49773543,0.0,2.0,0.0,0.0,1.0,0.0,1835.0,53178.0,96
13478,NY,388.063257,-680.33186,0.0,18.0,0.0,9.0,0.0,0.0,1160.0,61713.0,43
13480,NY,42.930765,-75.38053,0.0,2.0,0.0,0.0,1.0,0.0,1429.0,52204.0,59
13492,NY,43.095308,-75.318661,0.0,3.0,0.0,0.0,0.0,1.0,4818.0,67391.0,343
13495,NY,129.337476,-225.86350299999998,0.0,3.0,0.0,2.0,1.0,0.0,847.0,53583.0,31
13502,NY,258.688757,-451.371848,0.0,15.0,8.0,3.0,1.0,2.0,12936.0,43110.0,873
13601,NY,527.743494,-911.1694699999999,0.0,17.0,12.0,5.0,3.0,4.0,15076.0,45963.0,1038
13607,NY,44.29482,-75.975867,0.0,0.0,1.0,1.0,0.0,0.0,684.0,48889.0,127
13617,NY,222.975783,-375.838181,0.0,9.0,1.0,4.0,0.0,1.0,3566.0,64569.0,613
13630,NY,44.505435,-75.2738473,0.0,2.0,0.0,0.0,0.0,1.0,533.0,36313.0,69
13655,NY,89.94258500000001,-149.286414,0.0,4.0,0.0,2.0,0.0,0.0,1440.0,41571.0,63
13662,NY,224.827879,-374.232312,3.0,8.0,0.0,1.0,4.0,0.0,7209.0,50704.0,333
13669,NY,44.718303,-75.455798,0.0,2.0,0.0,1.0,0.0,0.0,6100.0,50569.0,243
13676,NY,89.345752,-149.98575499999998,0.0,5.0,0.0,1.0,0.0,1.0,5402.0,50700.0,802
13694,NY,44.86338757,-75.20287921,0.0,1.0,0.0,0.0,0.0,1.0,591.0,49926.0,56
13753,NY,84.544645,-149.83740699999998,0.0,4.0,0.0,2.0,0.0,0.0,1823.0,55938.0,255
13755,NY,42.079406,-74.993625,0.0,2.0,0.0,1.0,0.0,0.0,490.0,50882.0,14
13760,NY,126.31924758,-228.11681364999998,0.0,7.0,0.0,2.0,0.0,1.0,18753.0,57331.0,2310
13788,NY,42.37219,-74.667225,0.0,2.0,0.0,1.0,0.0,0.0,381.0,54375.0,45
13790,NY,42.114,-75.95731,0.0,2.0,0.0,1.0,0.0,0.0,7619.0,46784.0,589
13795,NY,42.020139,-75.780637,0.0,0.0,2.0,0.0,1.0,0.0,1309.0,52944.0,133
13812,NY,84.048462,-152.82152000000002,0.0,4.0,0.0,2.0,0.0,0.0,926.0,66875.0,64
13820,NY,297.166907,-525.512783,0.0,9.0,14.0,2.0,2.0,3.0,7698.0,50234.0,770
13830,NY,42.440634,-75.596977,0.0,2.0,0.0,0.0,0.0,1.0,2258.0,50139.0,177
13850,NY,126.287986,-227.99502,0.0,4.0,0.0,1.0,2.0,0.0,8936.0,68000.0,1442
13865,NY,42.077966,-75.639472,0.0,2.0,0.0,0.0,0.0,1.0,2512.0,60326.0,142
13901,NY,210.494914,-379.589377,0.0,9.0,0.0,3.0,1.0,1.0,8108.0,44731.0,653
13903,NY,42.090365,-75.913547,0.0,0.0,4.0,0.0,0.0,1.0,7649.0,49411.0,787
13904,NY,168.409505,-303.438111,0.0,4.0,4.0,1.0,1.0,2.0,3887.0,51695.0,283
13905,NY,337.0347,-607.303583,0.0,15.0,8.0,3.0,1.0,4.0,11194.0,42369.0,986
14006,NY,127.930054,-237.039943,0.0,2.0,4.0,1.0,0.0,2.0,4162.0,55189.0,206
14009,NY,42.534763,-78.42396,0.0,2.0,0.0,0.0,1.0,0.0,2381.0,52369.0,99
14011,NY,42.8713,-78.2761,0.0,2.0,0.0,0.0,0.0,1.0,2783.0,68938.0,145
14020,NY,215.03366755,-390.95278584,0.0,12.0,0.0,1.0,1.0,3.0,9658.0,53841.0,645
14026,NY,42.939898,-78.687331,0.0,2.0,0.0,1.0,0.0,0.0,320.0,82885.0,0
14031,NY,42.980201,-78.595784,0.0,1.0,0.0,0.0,0.0,1.0,4187.0,85930.0,1219
14034,NY,43.09971,-78.939097,0.0,2.0,0.0,0.0,0.0,1.0,726.0,52955.0,48
14036,NY,43.002552,-78.407167,0.0,2.0,0.0,0.0,0.0,1.0,2080.0,74418.0,140
14040,NY,42.86245,-78.34496,0.0,1.0,0.0,0.0,0.0,1.0,712.0,66105.0,79
14043,NY,85.80334099999999,-157.41269699999998,0.0,4.0,0.0,0.0,1.0,1.0,10981.0,58931.0,736
14048,NY,84.95188,-158.615997,0.0,4.0,0.0,2.0,0.0,0.0,6311.0,37238.0,303
14052,NY,85.5313,-157.221456,0.0,5.0,0.0,1.0,0.0,1.0,6816.0,85409.0,1374
14059,NY,42.82542,-78.595024,0.0,2.0,0.0,1.0,0.0,0.0,4155.0,73940.0,465
14063,NY,84.88032,-158.628537,0.0,1.0,4.0,0.0,1.0,1.0,5130.0,55000.0,738
14069,NY,42.58734,-78.63811,0.0,2.0,0.0,1.0,0.0,0.0,313.0,57344.0,18
14070,NY,42.457597,-78.932165,0.0,2.0,0.0,0.0,1.0,0.0,2235.0,45737.0,36
14072,NY,344.1285938,-631.76363729,0.0,5.0,11.0,5.0,1.0,2.0,8501.0,80733.0,1944
14072,NY,344.1285938,-631.76363729,0.0,5.0,11.0,5.0,1.0,2.0,8501.0,80733.0,2
14075,NY,256.585557,-472.90577199999996,0.0,11.0,0.0,3.0,2.0,1.0,18463.0,73610.0,1971
14086,NY,42.88817,-78.660489,0.0,2.0,0.0,1.0,0.0,0.0,13231.0,83668.0,1575
14092,NY,86.28145942,-158.07469558,0.0,12.0,0.0,0.0,2.0,0.0,4804.0,63718.0,995
14094,NY,215.676975,-393.480765,0.0,8.0,0.0,3.0,2.0,0.0,20291.0,58495.0,2485
14103,NY,86.34955,-156.750668,2.0,2.0,0.0,0.0,1.0,1.0,4618.0,50244.0,391
14120,NY,86.071129,-157.774304,0.0,4.0,0.0,2.0,0.0,0.0,18671.0,64319.0,1835
14127,NY,513.317201,-945.264049,0.0,15.0,0.0,10.0,2.0,0.0,12158.0,90210.0,2372
14139,NY,42.715504,-78.595665,0.0,2.0,0.0,1.0,0.0,0.0,865.0,80842.0,31
14141,NY,127.52709000000002,-235.99107600000002,0.0,6.0,0.0,1.0,2.0,0.0,3173.0,59019.0,168
14150,NY,301.0326824,-552.1072599,0.0,16.0,0.0,6.0,0.0,1.0,18818.0,55951.0,1701
14171,NY,42.406807,-78.612777,2.0,0.0,0.0,0.0,1.0,0.0,768.0,58667.0,22
14202,NY,428.8690302,-788.7667153,0.0,41.0,0.0,2.0,0.0,8.0,1769.0,49954.0,615
14203,NY,1544.280824,-2839.219246,0.0,76.0,0.0,33.0,1.0,2.0,1104.0,43173.0,108
14204,NY,428.69689900000003,-788.63952,0.0,19.0,0.0,10.0,0.0,0.0,4146.0,22500.0,97
14206,NY,42.8737858,-78.8277349,0.0,4.0,0.0,0.0,0.0,1.0,8957.0,40751.0,385
14209,NY,42.908237,-78.866359,0.0,2.0,0.0,1.0,0.0,0.0,3837.0,39447.0,539
14210,NY,900.375853,-1655.809925,0.0,35.0,0.0,20.0,1.0,0.0,6088.0,37380.0,256
14211,NY,257.487901,-472.833653,0.0,8.0,0.0,6.0,0.0,0.0,9420.0,26739.0,161
14213,NY,85.825099,-157.79942499999999,0.0,6.0,0.0,1.0,0.0,1.0,9148.0,36471.0,396
14214,NY,644.09705438,-1182.53535262,2.0,38.0,0.0,8.0,2.0,5.0,7928.0,47122.0,823
14215,NY,42.952295,-78.817859,0.0,2.0,0.0,1.0,0.0,0.0,16710.0,33788.0,419
14216,NY,85.892803,-157.736514,0.0,3.0,0.0,1.0,0.0,1.0,10378.0,59346.0,1191
14220,NY,42.858887,-78.841502,0.0,2.0,0.0,0.0,0.0,1.0,9564.0,58671.0,467
14221,NY,945.2606722,-1731.60485381,0.0,33.0,10.0,16.0,2.0,4.0,23245.0,83824.0,5861
14222,NY,300.500599,-552.157545,0.0,13.0,0.0,5.0,1.0,1.0,6556.0,58957.0,1124
14223,NY,171.91931,-315.4389,0.0,8.0,0.0,4.0,0.0,0.0,9798.0,68042.0,947
14225,NY,257.52650355000003,-472.48093091,0.0,13.0,12.0,1.0,2.0,3.0,15260.0,51378.0,929
14226,NY,601.5876307,-1103.09919068,0.0,26.0,0.0,11.0,3.0,0.0,12826.0,72388.0,2501
14227,NY,171.610572,-315.012581,0.0,4.0,0.0,4.0,0.0,0.0,10201.0,56671.0,497
14228,NY,473.03051700000003,-866.688528,0.0,22.0,0.0,11.0,0.0,0.0,9334.0,56585.0,1372
14303,NY,129.253062,-237.20005,0.0,6.0,0.0,2.0,0.0,1.0,2503.0,26080.0,131
14304,NY,129.297402,-236.854149,0.0,6.0,0.0,1.0,1.0,1.0,13019.0,56276.0,816
14305,NY,43.110202,-79.05543,0.0,2.0,0.0,0.0,1.0,0.0,7155.0,36023.0,409
14411,NY,43.239445,-78.19818,0.0,2.0,0.0,1.0,0.0,0.0,4994.0,47278.0,306
14414,NY,128.731123,-233.21502099999998,0.0,9.0,0.0,0.0,0.0,3.0,3056.0,62768.0,373
14416,NY,86.165895,-155.887,0.0,4.0,0.0,0.0,2.0,0.0,1423.0,63594.0,147
14418,NY,42.591377,-77.172899,0.0,5.0,0.0,0.0,0.0,1.0,507.0,42181.0,95
14420,NY,216.063733,-389.719141,0.0,10.0,0.0,5.0,0.0,0.0,7245.0,55010.0,1469
14424,NY,257.18654200000003,-463.71696599999996,0.0,17.0,0.0,1.0,2.0,3.0,12118.0,66066.0,1692
14425,NY,42.972609,-77.354868,0.0,2.0,0.0,0.0,0.0,1.0,4905.0,68503.0,963
14427,NY,42.590383,-78.026753,0.0,2.0,0.0,0.0,0.0,1.0,821.0,56719.0,32
14428,NY,86.20366,-155.78007,0.0,3.0,0.0,0.0,2.0,0.0,2854.0,74042.0,523
14432,NY,85.919647,-154.2705,0.0,4.0,0.0,2.0,0.0,0.0,2263.0,62970.0,227
14433,NY,86.168705,-153.754565,0.0,4.0,0.0,2.0,0.0,0.0,1527.0,52270.0,81
14445,NY,172.41477,-309.929494,0.0,6.0,0.0,2.0,2.0,0.0,3386.0,52450.0,591
14450,NY,215.53775100000001,-387.1536,0.0,14.0,2.0,0.0,1.0,4.0,17245.0,88255.0,6016
14454,NY,42.795196,-77.816084,0.0,2.0,0.0,1.0,0.0,0.0,3180.0,46648.0,581
14456,NY,342.89988,-615.949738,0.0,16.0,2.0,5.0,1.0,2.0,7496.0,52271.0,624
14467,NY,43.055362,-77.65315,0.0,3.0,0.0,0.0,0.0,1.0,4031.0,68354.0,763
14469,NY,42.893647,-77.449247,0.0,2.0,0.0,0.0,0.0,1.0,2544.0,59248.0,219
14472,NY,42.953986,-77.591468,0.0,2.0,0.0,0.0,0.0,1.0,3301.0,97854.0,1712
14480,NY,42.836545,-77.710443,0.0,4.0,0.0,0.0,0.0,1.0,329.0,48939.0,22
14482,NY,86.00975600000001,-155.911812,0.0,2.0,2.0,0.0,0.0,2.0,3406.0,67500.0,299
14485,NY,85.8110389,-155.2216924,0.0,3.0,0.0,0.0,0.0,2.0,1603.0,61716.0,263
14487,NY,42.821089,-77.668047,0.0,2.0,0.0,0.0,1.0,0.0,2380.0,75438.0,245
14510,NY,85.445262,-155.743968,0.0,8.0,0.0,0.0,0.0,2.0,2159.0,50184.0,45
14513,NY,602.7687436,-1079.3888294,0.0,28.0,0.0,13.0,0.0,1.0,5749.0,48769.0,332
14514,NY,43.120322,-77.807639,0.0,8.0,0.0,0.0,0.0,1.0,2676.0,67863.0,322
14519,NY,43.22276373,-77.29141752,0.0,1.0,0.0,0.0,0.0,1.0,4998.0,72312.0,1084
14526,NY,43.137476,-77.465214,0.0,1.0,0.0,0.0,1.0,0.0,8276.0,77771.0,1806
14527,NY,85.32773,-154.113424,0.0,4.0,0.0,1.0,0.0,1.0,4668.0,55422.0,431
14530,NY,42.717358,-78.00246,0.0,2.0,0.0,1.0,0.0,0.0,2183.0,52600.0,65
14534,NY,129.227295,-232.502069,0.0,10.0,0.0,2.0,0.0,1.0,11817.0,121947.0,7044
14543,NY,42.996895,-77.667425,0.0,4.0,0.0,0.0,1.0,0.0,1234.0,95000.0,384
14546,NY,129.08041400000002,-233.274224,0.0,4.0,0.0,3.0,0.0,0.0,1991.0,70657.0,416
14548,NY,42.976778,-77.227869,0.0,2.0,0.0,0.0,0.0,1.0,1579.0,61858.0,91
14551,NY,43.235555,-77.061621,0.0,2.0,0.0,0.0,1.0,0.0,2039.0,49004.0,272
14555,NY,43.27026301,-76.98098236,0.0,2.0,0.0,0.0,0.0,1.0,548.0,46500.0,115
14559,NY,129.601095,-233.36001900000002,0.0,7.0,0.0,0.0,2.0,1.0,7112.0,80847.0,1263
14564,NY,129.016243,-232.29307699999998,0.0,6.0,8.0,1.0,0.0,2.0,6027.0,98963.0,2578
14569,NY,42.740624,-78.133705,0.0,2.0,0.0,1.0,0.0,0.0,2638.0,55147.0,135
14572,NY,85.1107682,-155.1782584,0.0,6.0,0.0,0.0,0.0,2.0,2035.0,53351.0,89
14580,NY,302.437274,-542.285251,0.0,12.0,0.0,2.0,3.0,2.0,21825.0,82999.0,4522
14586,NY,86.11664,-155.349945,0.0,4.0,0.0,1.0,0.0,1.0,4316.0,80300.0,920
14604,NY,345.25007,-620.838264,0.0,18.0,0.0,7.0,0.0,1.0,1687.0,30542.0,191
14605,NY,43.16603,-77.591324,0.0,2.0,0.0,1.0,0.0,0.0,4208.0,22593.0,160
14606,NY,86.330607,-155.34905600000002,0.0,12.0,0.0,0.0,0.0,2.0,11555.0,44553.0,1073
14607,NY,388.364408,-698.3933910000001,0.0,17.0,0.0,8.0,0.0,1.0,9564.0,46887.0,1478
14609,NY,129.523892,-232.73055399999998,0.0,4.0,16.0,1.0,0.0,2.0,17371.0,47935.0,1653
14610,NY,86.2905341,-155.1367712,0.0,2.0,0.0,1.0,0.0,1.0,6898.0,66942.0,2392
14611,NY,258.871067,-465.819612,0.0,12.0,0.0,5.0,0.0,1.0,6521.0,26726.0,303
14612,NY,216.264757,-388.236461,0.0,10.0,0.0,4.0,0.0,1.0,15006.0,63034.0,2499
14613,NY,43.1744149,-77.6538094,0.0,4.0,0.0,0.0,0.0,1.0,5229.0,34468.0,286
14614,NY,172.6290372,-310.4597294,0.0,8.0,0.0,3.0,0.0,1.0,76.0,67333.0,94
14615,NY,43.203546,-77.661537,0.0,1.0,1.0,0.0,1.0,0.0,7080.0,42110.0,560
14617,NY,734.480916,-1318.915516,0.0,31.0,0.0,17.0,0.0,0.0,9558.0,69677.0,1912
14618,NY,431.1512282,-775.4335771,0.0,18.0,0.0,5.0,1.0,4.0,8277.0,100809.0,4116
14620,NY,345.01586299999997,-620.919915,0.0,25.0,0.0,5.0,0.0,3.0,11174.0,45885.0,2349
14621,NY,604.721105,-1086.1735859,0.0,27.0,0.0,13.0,0.0,1.0,12513.0,27675.0,243
14623,NY,1249.624643,-2251.5349819,0.0,73.0,0.0,13.0,4.0,12.0,8670.0,51800.0,1389
14624,NY,172.537511,-310.885389,0.0,8.0,0.0,4.0,0.0,0.0,14303.0,71959.0,2388
14626,NY,259.095513,-466.12240199999997,0.0,19.0,0.0,3.0,1.0,2.0,12737.0,67749.0,1638
14701,NY,463.20288270000003,-870.9757159000001,0.0,18.0,1.0,1.0,3.0,7.0,16913.0,41442.0,857
14731,NY,84.544944,-157.332371,0.0,4.0,0.0,1.0,1.0,0.0,537.0,63641.0,92
14744,NY,127.274055,-234.473383,0.0,6.0,0.0,1.0,1.0,1.0,434.0,61458.0,45
14750,NY,126.3033966,-237.968408,0.0,5.0,0.0,0.0,2.0,1.0,2059.0,58885.0,329
14760,NY,168.326171,-313.801844,0.0,11.0,0.0,1.0,0.0,3.0,8072.0,45300.0,249
14779,NY,84.31125,-157.45605899999998,0.0,1.0,8.0,0.0,1.0,1.0,2693.0,34912.0,180
14787,NY,42.32282438,-79.57853517,0.0,0.0,2.0,0.0,0.0,1.0,2132.0,49383.0,181
14817,NY,42.380747,-76.393341,0.0,2.0,0.0,1.0,0.0,0.0,995.0,64056.0,509
14818,NY,127.309935,-230.57030300000002,0.0,4.0,0.0,0.0,2.0,1.0,953.0,63405.0,197
14830,NY,210.763176,-385.306468,0.0,14.0,0.0,3.0,0.0,2.0,8522.0,58682.0,1403
14837,NY,42.519115,-76.922429,0.0,2.0,0.0,0.0,0.0,1.0,2175.0,56771.0,166
14840,NY,42.39883,-77.227276,0.0,1.0,0.0,0.0,1.0,0.0,1284.0,57623.0,94
14843,NY,42.32285,-77.662418,0.0,3.0,0.0,0.0,0.0,1.0,5196.0,45981.0,261
14845,NY,210.80776400000002,-384.331843,0.0,10.0,1.0,0.0,2.0,3.0,8503.0,66643.0,1263
14850,NY,1315.70250793,-2371.4444065,0.0,57.0,11.0,17.0,4.0,10.0,25217.0,55987.0,9554
