ZIP_CODE,EV_LEVEL_1,EV_LEVEL_2,EV_FAST,NETWORK_TYPE_ChargePoint,NETWORK_TYPE_Non-Networked,NETWORK_TYPE_Other-Network,TOTAL_HOUSEHOLDS,MEDIAN_INCOME,REG_COUNTS
08510,0,0,8,0,0,1,1812.0,153194.0,205
08512,0,4,10,1,1,2,4078.0,90389.0,698
08520,0,9,0,0,1,1,9281.0,93419.0,736
08527,0,2,0,0,0,1,20389.0,94959.0,815
08530,0,1,0,0,0,1,3084.0,95341.0,299
08534,0,10,0,2,1,0,4739.0,138073.0,841
08536,0,5,0,0,0,2,7805.0,111258.0,970
08540,0,22,0,6,0,5,17485.0,144204.0,4701
08542,0,4,0,2,0,0,1733.0,81211.0,206
08558,0,7,0,1,0,1,2578.0,210682.0,819
08559,0,5,0,0,0,2,2118.0,115182.0,141
08560,0,9,0,0,1,1,1367.0,110038.0,250
08609,7,0,0,0,1,0,4163.0,34602.0,34
08619,0,8,0,4,0,0,8709.0,83612.0,445
08620,0,0,16,0,0,2,4055.0,94807.0,177
08628,0,9,1,3,2,0,3786.0,95417.0,219
08638,0,5,0,0,1,0,8031.0,54710.0,220
08640,2,0,0,0,1,0,903.0,72031.0,16
08641,0,28,0,0,1,0,1162.0,67500.0,66
08648,0,19,6,5,1,2,11588.0,100930.0,1138
08690,0,5,0,2,1,0,6909.0,100650.0,356
08691,0,10,14,3,1,2,6281.0,133960.0,794
08701,0,2,1,1,1,0,23781.0,52148.0,1007
08723,0,1,0,0,0,1,13021.0,76242.0,433
08731,0,2,2,1,0,1,7618.0,82907.0,178
08736,0,0,2,2,0,0,4904.0,127385.0,356
08751,0,12,0,6,0,0,2059.0,78648.0,70
08753,0,2,0,0,2,0,23261.0,82858.0,783
08757,0,0,8,0,0,1,16599.0,46107.0,265
08805,0,7,0,5,0,0,4161.0,72287.0,178
08807,0,12,4,3,3,1,13183.0,131955.0,1466
08809,0,6,0,1,1,1,2202.0,102760.0,241
08816,0,8,38,1,0,8,16435.0,115029.0,1704
08817,0,0,1,0,1,0,15564.0,93571.0,879
08822,0,13,8,2,3,2,11159.0,115981.0,1067
08830,0,4,0,2,0,0,6431.0,95430.0,311
08831,0,1,0,0,1,0,21111.0,89331.0,2527
08832,0,6,0,0,2,0,1052.0,65761.0,37
08833,0,0,1,1,0,0,3151.0,130694.0,410
08837,0,6,16,3,1,2,6100.0,87738.0,410
08840,0,8,0,0,1,1,6073.0,126671.0,545
08844,0,4,0,2,0,0,13803.0,129857.0,1766
08852,0,15,1,1,4,1,6736.0,107061.0,998
08854,0,22,0,0,2,0,16176.0,100034.0,1524
08857,0,2,8,1,0,1,14872.0,95930.0,920
08869,0,3,0,0,0,1,2995.0,79362.0,169
08873,0,2,0,1,0,0,20419.0,89784.0,1553
08876,0,27,0,6,4,3,8282.0,99755.0,584
08901,0,12,0,0,2,1,15328.0,43783.0,362
08902,0,0,12,0,0,2,14488.0,96389.0,1049
08904,0,2,0,2,0,0,5735.0,81402.0,405
10001,0,38,0,0,1,10,12997.0,92840.0,14
10002,0,15,4,0,0,6,33459.0,36982.0,0
10003,0,52,0,0,0,16,26043.0,118161.0,12
10004,0,3,0,0,0,1,1777.0,190223.0,4
10005,0,7,0,0,0,3,4363.0,189702.0,13
10007,0,15,0,0,1,4,2802.0,224063.0,171
10010,0,22,0,0,1,6,16815.0,132988.0,11
10011,0,53,0,0,0,17,29089.0,138272.0,4
10012,0,14,0,3,0,3,12181.0,106467.0,3
10013,0,30,2,1,0,11,12026.0,113191.0,4
10014,0,28,0,0,0,10,18013.0,133501.0,11
10016,0,59,0,1,1,22,29200.0,126628.0,10
10017,0,42,4,0,1,7,9663.0,131045.0,10
10018,0,7,0,1,0,3,4727.0,122484.0,31
10019,0,59,0,1,0,25,26158.0,103792.0,11
10021,0,60,0,0,1,20,23935.0,122169.0,4
10022,0,49,0,5,0,17,17953.0,150718.0,18
10023,0,42,4,0,1,16,34289.0,132605.0,8
10024,0,36,0,0,0,10,28165.0,143623.0,2
10025,0,53,0,0,0,18,41355.0,91624.0,1
10026,0,6,0,0,0,2,15479.0,59691.0,0
10027,0,7,0,0,0,2,23956.0,51938.0,2
10028,0,42,0,0,0,16,24640.0,122969.0,3
10029,0,9,0,1,0,3,31470.0,33720.0,6
10030,0,4,0,0,0,1,12688.0,42348.0,0
10032,0,2,0,0,0,1,21226.0,53525.0,4
10033,0,23,0,0,0,7,19833.0,63093.0,6
10034,0,11,0,0,0,2,16156.0,54406.0,0
10035,0,4,3,3,0,1,14524.0,29799.0,0
10036,0,35,0,0,2,10,17260.0,95301.0,3
10038,0,7,0,0,0,3,10461.0,95702.0,0
10044,0,14,0,11,0,0,4774.0,104808.0,0
10065,0,48,0,1,1,17,15255.0,148441.0,11
10069,0,9,0,0,0,3,3230.0,132500.0,1
10075,0,25,0,0,0,10,11388.0,138640.0,0
10128,0,29,0,0,0,11,30069.0,121829.0,1
10280,0,21,0,1,0,6,4558.0,182760.0,0
10301,0,5,0,0,0,1,14467.0,62052.0,0
10303,0,4,0,0,1,1,8268.0,67215.0,0
10305,2,6,4,4,2,1,14565.0,79742.0,7
10306,0,1,0,0,1,0,20189.0,80834.0,8
10307,0,3,0,0,0,1,5271.0,85103.0,5
10309,0,6,12,0,0,2,11523.0,109457.0,0
10310,0,4,0,0,0,2,8526.0,76075.0,0
10314,0,21,0,5,1,4,30882.0,91505.0,6
10451,0,5,0,0,0,2,19522.0,30349.0,0
10458,0,8,0,0,1,0,27581.0,35423.0,0
10459,0,13,0,0,2,1,16868.0,29284.0,0
10460,0,5,0,3,0,0,20778.0,27545.0,0
10461,0,2,0,1,0,0,18862.0,58305.0,0
10463,0,12,0,0,0,3,28752.0,58408.0,0
10465,0,8,0,0,0,1,15831.0,75617.0,0
10466,0,2,0,1,0,0,24216.0,58393.0,0
10467,0,12,0,2,0,3,37042.0,39372.0,0
10468,0,15,0,0,3,2,26328.0,37804.0,0
10471,0,5,0,3,0,0,8817.0,88722.0,1
10473,0,2,0,1,0,0,21189.0,41508.0,0
10475,0,0,12,0,0,1,18902.0,51951.0,0
10505,0,0,1,0,0,1,368.0,143000.0,0
10506,0,2,0,1,0,0,1850.0,224167.0,0
10507,0,8,0,4,0,0,2209.0,69852.0,0
10509,0,2,0,1,0,0,6863.0,104568.0,0
10512,0,0,1,0,0,1,9350.0,98091.0,0
10520,0,4,0,2,0,0,5133.0,110094.0,0
10522,0,2,0,0,0,1,3670.0,143462.0,0
10523,0,9,2,5,1,0,2950.0,100816.0,0
10524,0,2,0,0,0,1,1435.0,124006.0,0
10530,0,1,3,0,0,1,5694.0,109315.0,0
10532,0,3,0,0,0,2,1739.0,110417.0,0
10533,0,4,0,0,0,2,2619.0,158860.0,0
10536,0,6,1,3,0,1,3593.0,183365.0,0
10538,0,8,0,3,0,1,5812.0,196944.0,0
10541,0,2,0,0,0,1,9060.0,107180.0,0
10543,0,6,0,3,0,0,7593.0,104252.0,0
10547,0,2,0,1,0,0,2520.0,110685.0,0
10548,0,1,0,0,1,0,1321.0,89572.0,0
10549,0,4,0,2,0,0,5791.0,108287.0,2
10552,0,4,0,2,0,0,8572.0,77242.0,0
10562,0,8,13,4,0,2,11286.0,81952.0,1
10566,0,10,0,2,0,2,9367.0,57022.0,0
10567,0,2,0,0,0,1,6767.0,134719.0,0
10570,0,3,0,0,0,1,4049.0,146969.0,0
10573,0,6,0,2,2,0,12483.0,87977.0,0
10576,0,2,0,1,0,0,1808.0,199167.0,0
10577,0,10,0,5,0,0,829.0,164181.0,0
10580,0,4,4,0,0,4,5984.0,195172.0,7
10583,0,0,1,0,0,1,13923.0,208212.0,0
10589,0,0,13,0,0,2,3820.0,100313.0,0
10590,0,4,0,0,0,1,2704.0,153571.0,0
10591,0,13,15,2,0,5,8908.0,98071.0,7
10595,0,11,0,5,0,1,2354.0,109950.0,0
10598,0,9,2,0,2,2,10530.0,128545.0,0
10601,0,50,0,1,4,4,5268.0,71290.0,0
10603,0,17,0,0,0,2,7040.0,95833.0,0
10604,0,2,0,1,0,0,3808.0,101508.0,0
10605,0,12,0,4,0,1,7255.0,116895.0,0
10606,0,18,0,4,0,2,5632.0,80492.0,0
10607,0,2,0,1,0,0,2416.0,136250.0,0
10701,0,7,18,0,0,3,23565.0,47525.0,0
10706,0,2,0,1,0,0,3128.0,142500.0,0
10707,0,4,0,1,0,1,3964.0,114386.0,0
10708,0,6,0,3,0,0,8868.0,115435.0,0
10710,0,5,1,0,2,1,9631.0,88228.0,0
10801,0,6,15,0,2,3,14758.0,64043.0,0
10805,0,0,1,1,0,0,7602.0,72138.0,0
10901,0,20,0,8,0,1,8609.0,96460.0,6
10913,0,2,0,0,2,0,1488.0,151279.0,1
10917,0,6,2,0,0,2,527.0,111677.0,0
10918,0,3,0,0,0,1,4167.0,108073.0,3
10922,0,2,0,0,1,0,623.0,79832.0,0
10924,0,6,0,3,0,0,4334.0,105000.0,0
10926,0,8,0,2,0,1,1335.0,85288.0,0
10927,0,2,0,1,0,0,3733.0,63191.0,0
10928,0,2,0,1,0,0,1719.0,84267.0,0
10940,0,29,0,13,0,1,18075.0,62486.0,3
10941,0,3,8,0,0,2,4993.0,76676.0,0
10952,0,3,0,2,0,0,9282.0,59304.0,8
10954,0,5,6,1,0,2,8303.0,107077.0,0
10956,0,4,0,2,0,0,10402.0,142912.0,0
10958,0,2,0,0,2,0,937.0,104150.0,0
10960,0,3,0,1,0,1,6175.0,87479.0,7
10963,1,0,0,0,1,0,971.0,76118.0,0
10965,0,6,0,1,0,1,5332.0,111250.0,0
10968,0,0,1,0,0,1,1154.0,123580.0,0
10976,0,2,0,0,0,1,712.0,59864.0,0
10977,0,4,0,2,0,0,16269.0,54759.0,5
10990,0,6,0,2,1,0,7469.0,103642.0,0
10994,0,4,20,0,1,1,2630.0,164464.0,0
11010,0,2,0,0,0,1,7832.0,111135.0,0
11040,0,12,1,1,0,1,12958.0,129344.0,0
11096,0,2,0,0,2,0,2555.0,60675.0,0
11101,0,59,2,2,1,11,13896.0,75581.0,17
11105,0,11,0,0,0,3,15225.0,79883.0,3
11106,0,10,0,0,0,3,16917.0,68530.0,0
11109,0,13,0,1,0,2,2907.0,160625.0,0
11201,0,67,0,2,0,18,28593.0,129248.0,2
11203,0,10,0,0,0,3,28276.0,54457.0,0
11205,0,36,0,0,1,3,16459.0,58872.0,0
11206,0,2,25,0,0,2,31163.0,39753.0,0
11207,0,1,0,0,0,1,33619.0,39382.0,0
11209,0,5,0,0,0,1,29352.0,77917.0,6
11211,0,38,0,0,1,7,40435.0,81228.0,1
11212,0,4,0,0,0,1,31802.0,26521.0,0
11213,0,2,0,0,0,1,25504.0,44831.0,6
11215,0,24,1,2,0,8,28445.0,132091.0,0
11216,0,2,0,0,0,1,24871.0,67795.0,0
11217,0,35,12,0,0,10,18074.0,119375.0,1
11220,0,2,0,0,2,0,27637.0,50191.0,0
11221,0,3,0,0,0,1,31497.0,56900.0,0
11222,0,19,0,0,0,3,17446.0,93488.0,0
11224,0,6,0,0,0,1,18930.0,32549.0,2
11225,0,0,10,0,0,1,24136.0,59820.0,7
11231,0,9,0,0,0,3,15658.0,99643.0,0
11232,0,12,0,2,0,2,8760.0,61200.0,0
11233,0,2,0,0,0,1,30567.0,44905.0,0
11235,0,2,0,0,2,0,32338.0,54646.0,1
11236,0,5,0,0,1,0,33752.0,70793.0,0
11238,0,10,0,1,0,2,25060.0,91846.0,0
11239,0,4,0,0,0,1,6705.0,29172.0,0
11354,0,21,7,0,1,7,19925.0,40786.0,0
11355,0,13,0,0,1,3,27771.0,42507.0,0
11356,0,8,0,0,0,1,7501.0,61859.0,0
11360,0,2,0,1,0,0,8541.0,83063.0,0
11361,0,2,0,0,2,0,9908.0,87892.0,0
11364,0,0,1,0,0,1,13470.0,82028.0,0
11365,0,6,0,0,0,1,15705.0,67642.0,1
11367,0,4,0,1,0,1,14348.0,63546.0,0
11368,0,1,1,2,0,0,28633.0,54211.0,4
11369,0,2,0,0,0,1,9655.0,54184.0,0
11372,0,7,1,1,1,1,23786.0,60659.0,0
11373,0,1,13,0,0,2,30286.0,54584.0,0
11374,0,10,0,0,0,3,19549.0,66795.0,0
11375,0,16,0,1,0,5,32549.0,84713.0,0
11377,0,6,0,0,0,2,31331.0,58948.0,0
11378,0,3,0,1,0,1,12701.0,77710.0,0
11379,0,0,3,3,0,0,13373.0,83883.0,0
11385,0,2,10,0,0,2,35501.0,75340.0,0
11413,0,62,0,0,0,2,12297.0,93432.0,0
11415,0,9,0,0,0,3,8381.0,70900.0,0
11417,0,2,0,0,2,0,8898.0,76868.0,0
11418,0,2,0,0,0,1,10907.0,68920.0,0
11432,0,9,0,0,2,1,18697.0,62148.0,0
11433,0,3,0,0,0,1,10599.0,54253.0,0
11514,0,0,16,0,0,2,1671.0,82344.0,0
11520,0,5,0,2,0,1,14259.0,82200.0,0
11530,0,35,12,7,2,3,9500.0,168019.0,0
11542,0,2,0,1,0,0,9998.0,80607.0,0
11545,0,2,0,0,0,1,4359.0,163606.0,0
11548,0,2,0,0,2,0,544.0,135385.0,0
11550,0,8,1,3,2,0,16650.0,64155.0,0
11553,0,4,0,2,0,0,6492.0,79872.0,0
11568,4,5,0,0,1,1,1042.0,214250.0,0
11569,0,6,0,3,0,0,487.0,156750.0,0
11577,0,1,8,0,1,1,4244.0,149091.0,0
11580,0,2,0,0,2,0,13172.0,110575.0,0
11581,0,1,20,0,0,2,6765.0,117200.0,0
11590,0,16,1,6,2,1,14301.0,106959.0,0
11598,0,0,10,0,0,1,4068.0,145139.0,0
11701,0,8,1,3,2,1,8539.0,86447.0,0
11702,0,3,0,2,0,1,5101.0,130337.0,0
11703,0,8,0,4,0,1,5288.0,93938.0,0
11704,0,1,0,0,0,1,12712.0,95912.0,0
11706,0,17,0,2,2,2,18413.0,91204.0,0
11710,0,6,1,2,1,0,11434.0,136281.0,0
11714,0,4,0,0,0,1,7943.0,114095.0,0
11716,0,3,0,0,0,1,3593.0,93317.0,0
11717,0,8,0,4,0,0,13785.0,82237.0,0
11720,0,8,1,3,0,1,8888.0,109550.0,0
11726,0,0,8,0,0,1,5693.0,75085.0,0
11729,0,14,0,7,0,0,8616.0,94387.0,0
11732,0,3,0,0,0,1,1453.0,119028.0,0
11733,0,2,0,1,0,0,5456.0,155455.0,0
11735,0,15,0,3,0,5,11726.0,109858.0,0
11738,0,16,0,7,0,1,5422.0,110232.0,0
11740,0,4,0,1,1,0,3294.0,124527.0,0
11743,0,30,1,5,0,2,15197.0,128187.0,4
11746,0,10,4,2,4,0,21005.0,116560.0,0
11747,0,33,0,4,2,2,7003.0,126607.0,0
11754,0,2,0,1,0,0,6684.0,101710.0,0
11755,0,3,11,0,0,3,4227.0,116788.0,0
11757,0,6,0,4,0,0,14534.0,96369.0,0
11758,0,0,12,0,0,2,18565.0,120149.0,0
11762,0,1,0,1,0,0,7554.0,132426.0,0
11763,0,0,1,0,0,1,9444.0,88438.0,8
11766,0,4,0,0,0,1,4114.0,133050.0,0
11767,0,2,0,1,0,0,4989.0,116599.0,0
11768,0,2,0,0,0,1,7834.0,136549.0,0
11769,0,8,1,1,0,1,3298.0,103864.0,0
11771,0,2,0,1,0,0,3600.0,121481.0,0
11772,0,9,1,3,3,0,17303.0,80219.0,0
11776,0,1,0,0,1,0,7958.0,101793.0,0
11777,0,14,0,4,0,2,3393.0,115184.0,0
11779,0,3,0,0,1,0,12354.0,98450.0,0
11780,0,2,1,0,2,0,5515.0,125610.0,3
11784,0,2,1,1,0,1,7858.0,93050.0,0
11787,0,17,0,4,0,1,12000.0,128250.0,0
11788,0,7,12,1,0,4,5532.0,116468.0,7
11790,1,33,0,14,1,1,4405.0,130607.0,0
11791,0,10,0,0,3,0,8223.0,174675.0,0
11793,0,2,0,0,0,2,10240.0,139543.0,0
11795,0,1,0,1,0,0,7812.0,125691.0,1
11797,0,2,0,1,0,0,3097.0,182569.0,0
11801,3,23,0,0,2,4,12887.0,110302.0,3
11803,0,1,8,0,1,1,9731.0,147469.0,0
11901,0,28,14,12,2,5,9696.0,66438.0,2
11933,0,3,4,0,1,2,3060.0,77061.0,0
11934,0,4,0,0,0,1,2566.0,106892.0,0
11935,0,2,0,0,0,1,1285.0,102688.0,0
11937,0,17,0,2,0,3,6795.0,97961.0,0
11944,0,1,2,0,0,2,1959.0,58939.0,0
11946,0,2,1,1,0,1,5962.0,83301.0,0
11949,0,0,1,0,0,1,4937.0,96505.0,0
11954,0,28,12,0,0,10,1458.0,96389.0,1
11958,0,2,0,0,1,1,355.0,92179.0,0
11961,8,7,0,0,10,0,5496.0,70244.0,0
11963,0,7,0,1,0,3,2827.0,87688.0,0
11964,0,5,0,1,0,1,981.0,82768.0,0
11968,0,9,8,2,0,3,4339.0,106271.0,0
11971,0,8,0,0,1,2,2568.0,76250.0,0
11976,0,4,9,1,0,3,670.0,144167.0,0
11978,0,6,0,2,0,1,1315.0,103990.0,0
11980,0,1,0,1,0,0,2038.0,98702.0,0
12009,0,4,1,2,0,1,3019.0,90524.0,0
12010,0,38,2,17,0,3,11672.0,49036.0,3
12018,0,2,0,1,0,0,3060.0,96667.0,0
12019,0,4,0,2,0,0,5903.0,106866.0,0
12020,3,32,8,14,2,2,13748.0,82933.0,0
12027,0,4,0,2,0,0,1482.0,101667.0,0
12033,0,6,4,3,0,1,3188.0,77232.0,0
12037,0,4,0,2,0,0,1841.0,58266.0,0
12043,0,4,0,2,0,0,2898.0,55198.0,0
12047,0,51,0,20,1,3,9030.0,58199.0,0
12051,0,4,0,0,0,1,1500.0,58704.0,0
12054,0,44,0,20,0,1,6933.0,103384.0,0
12061,0,4,0,2,0,0,3871.0,98226.0,0
12065,0,82,0,37,1,2,17654.0,93840.0,1
12072,0,2,2,1,0,1,971.0,58750.0,0
12075,0,6,0,0,0,1,1130.0,72419.0,0
12076,0,2,0,0,0,1,630.0,56765.0,0
12077,0,6,0,3,0,0,2694.0,109052.0,0
12083,0,2,0,1,0,0,1415.0,78972.0,0
12084,0,8,0,4,0,0,2128.0,79239.0,0
12087,0,0,4,0,1,1,335.0,60057.0,0
12095,0,8,0,3,2,0,4859.0,54898.0,0
12106,0,4,0,1,1,0,1036.0,83750.0,0
12110,0,70,0,30,1,3,7245.0,81953.0,0
12118,0,4,0,2,0,0,6669.0,76431.0,0
12125,0,2,0,1,0,0,622.0,66328.0,0
12144,0,10,0,5,0,0,9144.0,72006.0,0
12159,0,12,0,5,1,0,3527.0,89009.0,0
12164,0,4,0,1,0,1,95.0,72083.0,0
12165,0,2,0,1,0,0,68.0,97500.0,0
12180,0,67,0,32,1,1,21328.0,55315.0,0
12182,0,0,1,0,0,1,6013.0,52467.0,0
12184,0,6,0,3,0,0,2586.0,75757.0,0
12186,0,1,1,0,0,2,2457.0,106250.0,0
12188,0,3,0,0,0,2,4823.0,70328.0,0
12189,0,44,0,22,0,0,8303.0,52594.0,0
12198,0,4,1,2,0,1,3088.0,77714.0,0
12202,0,18,0,10,0,1,4114.0,27750.0,0
12203,1,83,20,29,1,2,13199.0,61519.0,3
12204,0,17,0,6,1,0,3946.0,57953.0,0
12205,0,97,13,31,3,7,11061.0,75514.0,0
12206,0,22,1,6,4,2,6228.0,36396.0,0
12207,0,48,0,6,0,4,1179.0,18582.0,0
12208,0,17,0,3,1,1,9901.0,64295.0,0
12209,0,18,0,2,0,3,4154.0,51286.0,0
12210,0,12,0,3,0,2,5273.0,40966.0,0
12211,0,46,0,23,0,0,4153.0,103946.0,0
12302,0,42,1,21,0,1,9915.0,77740.0,0
12303,0,8,0,4,0,0,10373.0,67323.0,0
12304,0,8,0,3,2,0,8137.0,50949.0,0
12305,0,44,0,8,1,3,2296.0,37875.0,0
12308,0,45,0,5,0,9,4955.0,48092.0,10
12309,0,65,0,7,1,6,10709.0,108019.0,0
12401,0,62,9,23,2,5,14313.0,56668.0,0
12404,0,2,0,0,0,1,1315.0,52011.0,0
12412,0,2,0,0,0,1,193.0,64702.0,0
12414,0,6,0,1,1,1,4083.0,38498.0,0
12419,0,2,0,0,0,1,228.0,69219.0,0
12428,0,2,0,1,0,0,2579.0,47784.0,0
12442,0,4,0,2,0,0,380.0,29091.0,0
12443,0,2,0,1,0,0,1404.0,96515.0,0
12446,0,5,0,3,0,0,2036.0,59268.0,0
12449,0,6,1,1,1,1,1233.0,52799.0,0
12455,0,2,0,1,0,0,815.0,55402.0,0
12457,0,8,0,0,0,1,478.0,57542.0,0
12472,0,2,0,1,0,0,610.0,60750.0,0
12474,0,6,0,0,0,2,448.0,49545.0,0
12477,0,14,2,5,0,2,7813.0,57527.0,0
12484,0,12,0,1,3,1,1165.0,65485.0,0
12485,0,4,0,2,0,0,554.0,55303.0,0
12496,0,2,0,0,0,1,561.0,65197.0,0
12498,0,6,0,3,0,0,2383.0,61797.0,0
12501,0,4,0,0,0,3,972.0,65345.0,0
12502,0,2,0,1,0,0,437.0,76780.0,0
12504,0,6,0,1,0,2,41.0,168438.0,0
12508,0,11,0,2,1,2,7283.0,75962.0,0
12514,0,0,8,0,0,1,1138.0,113140.0,0
12518,0,2,0,0,0,1,2298.0,82230.0,0
12522,0,4,0,0,0,1,1899.0,55417.0,0
12524,0,0,13,1,0,1,5938.0,82196.0,0
12525,0,9,0,3,0,1,1092.0,78979.0,0
12526,0,2,0,1,0,0,1522.0,76964.0,0
12528,0,15,0,0,0,3,5169.0,75502.0,0
12529,2,6,0,2,1,0,941.0,83892.0,0
12531,0,2,0,0,0,1,1113.0,117478.0,0
12534,0,23,0,8,1,1,7594.0,53743.0,0
12538,0,2,0,1,0,0,5084.0,75297.0,0
12540,0,2,4,0,0,2,2759.0,120341.0,0
12545,0,5,0,0,2,0,2028.0,85286.0,0
12547,0,3,0,0,0,1,1072.0,87222.0,0
12548,0,5,2,0,0,2,521.0,70509.0,0
12549,0,2,0,0,0,1,3788.0,92870.0,0
12550,0,3,10,1,2,2,19684.0,62222.0,0
12553,0,2,0,1,0,0,9695.0,81709.0,0
12561,0,48,8,18,0,5,6442.0,72907.0,0
12564,0,1,0,0,0,1,2784.0,91545.0,0
12567,0,1,0,0,0,1,1109.0,59661.0,0
12569,0,2,0,1,0,0,3996.0,87500.0,0
12571,0,18,1,9,0,1,3887.0,85170.0,0
12572,0,13,0,5,0,1,3740.0,78067.0,0
12580,0,1,0,0,0,1,1669.0,70757.0,0
12583,0,3,0,1,0,1,885.0,92563.0,0
12590,0,6,0,2,2,0,12975.0,91595.0,0
12594,0,2,0,0,0,1,1667.0,72118.0,0
12601,1,26,0,7,3,3,16099.0,48132.0,0
12603,0,10,0,3,1,0,15708.0,92454.0,0
12701,0,10,0,3,0,2,4119.0,40947.0,0
12720,0,2,0,1,0,0,62.0,65179.0,0
12723,0,2,0,1,0,0,680.0,55000.0,0
12732,0,2,0,1,0,0,286.0,51000.0,0
12771,0,4,0,0,0,1,5720.0,56658.0,0
12775,0,2,0,1,0,0,713.0,103802.0,0
12776,0,0,8,0,0,1,873.0,56750.0,0
12777,0,1,0,0,0,1,436.0,93438.0,0
12801,0,42,0,20,0,1,6434.0,50232.0,0
12803,0,6,0,3,0,0,3586.0,59690.0,0
12804,0,54,10,21,1,4,11048.0,74036.0,0
12814,0,12,0,6,0,0,635.0,51172.0,0
12817,0,2,6,0,0,2,942.0,67222.0,0
12821,0,2,0,0,1,0,118.0,82770.0,0
12828,0,0,4,0,0,1,3840.0,62773.0,0
12834,0,6,0,3,0,0,2589.0,71677.0,0
12845,0,62,0,17,0,6,1960.0,61868.0,0
12846,0,4,0,2,0,0,1483.0,58950.0,0
12847,0,4,0,0,0,2,142.0,70000.0,0
12852,0,2,0,0,0,1,207.0,53875.0,0
12853,1,15,0,5,1,2,751.0,40380.0,0
12856,0,4,0,2,0,0,105.0,50464.0,0
12866,0,143,4,62,1,9,17628.0,85351.0,0
12870,0,3,4,1,1,1,755.0,51938.0,0
12883,0,2,0,1,0,0,2152.0,48229.0,0
12885,0,2,0,1,0,0,1939.0,51452.0,0
12901,0,21,12,8,3,3,13257.0,50750.0,0
12912,0,2,0,0,0,1,890.0,55455.0,0
12919,0,2,0,0,0,1,1134.0,53512.0,0
12921,0,2,0,1,0,0,986.0,78611.0,0
12932,0,4,0,1,1,0,509.0,62083.0,0
12936,0,10,0,5,0,0,215.0,58750.0,0
12942,0,1,0,0,1,0,392.0,83333.0,0
12943,0,1,0,0,1,0,200.0,32375.0,0
12946,0,46,8,18,0,5,1761.0,60464.0,0
12950,0,4,0,2,0,0,277.0,60139.0,0
12953,0,10,1,3,0,3,4727.0,48721.0,0
12970,0,10,0,5,0,0,146.0,75833.0,0
12979,0,2,0,0,0,1,1121.0,58692.0,0
12983,0,20,0,5,0,4,3348.0,53739.0,0
12986,0,9,0,0,0,6,2568.0,56650.0,0
12993,0,1,0,0,0,1,711.0,51581.0,0
12996,0,4,0,2,0,0,927.0,57118.0,0
12997,0,6,0,3,0,0,513.0,61736.0,0
13021,0,7,0,2,1,1,16708.0,52842.0,0
13026,0,2,0,1,0,0,582.0,71607.0,0
13027,0,10,0,3,0,1,13911.0,77565.0,3
13029,0,6,0,0,0,1,2774.0,77378.0,0
13030,0,6,0,2,0,1,1435.0,69125.0,0
13032,0,6,0,0,2,1,4638.0,58894.0,0
13035,0,7,0,0,2,1,2980.0,82250.0,0
13039,0,3,0,1,2,0,6609.0,91893.0,0
13041,0,2,0,1,0,0,4333.0,82411.0,0
13045,0,15,0,4,1,2,10495.0,53592.0,0
13053,0,4,0,1,0,1,1821.0,64831.0,0
13057,0,26,0,7,0,2,6121.0,62963.0,0
13066,0,8,0,3,0,1,5159.0,92177.0,0
13077,0,2,0,0,0,1,2721.0,64602.0,0
13078,0,5,0,4,0,0,3884.0,91786.0,0
13080,0,1,0,0,0,1,1277.0,58274.0,0
13088,0,27,8,8,1,3,10151.0,60775.0,0
13090,0,11,0,1,4,1,12184.0,75495.0,0
13108,0,1,0,0,0,1,2472.0,76435.0,0
13115,0,2,0,0,0,1,110.0,60000.0,0
13126,0,9,0,3,0,1,13634.0,53134.0,0
13135,0,2,0,0,0,1,2630.0,57444.0,0
13143,0,2,0,0,0,1,1043.0,56793.0,0
13152,0,6,0,0,0,2,3411.0,92875.0,0
13156,0,2,0,0,0,1,749.0,55250.0,0
13160,0,2,0,0,0,1,724.0,66196.0,0
13164,0,0,2,0,0,1,878.0,93276.0,0
13165,0,6,12,3,0,2,4301.0,56271.0,0
13202,0,35,0,5,1,3,2683.0,20196.0,0
13204,0,8,0,5,1,0,7903.0,34856.0,0
13205,0,2,0,0,1,0,6937.0,32579.0,0
13206,0,4,4,0,1,1,7793.0,43674.0,0
13208,0,9,0,5,0,0,8564.0,38475.0,0
13210,0,18,4,8,0,2,7639.0,31319.0,0
13212,0,32,3,2,1,3,8915.0,59932.0,0
13214,0,0,4,0,0,1,2880.0,74098.0,0
13308,0,4,0,2,0,0,1231.0,62313.0,0
13316,0,6,0,3,0,0,2715.0,51537.0,0
13320,0,2,0,0,1,0,801.0,60757.0,0
13322,0,2,0,0,0,1,385.0,62188.0,0
13323,0,18,0,0,0,1,4128.0,70317.0,0
13326,0,11,0,5,1,1,2324.0,56759.0,0
13339,0,2,0,1,0,0,2215.0,51758.0,0
13340,0,4,0,4,0,0,3121.0,64417.0,0
13346,0,8,0,3,0,1,1767.0,66913.0,0
13350,0,6,4,1,1,2,4152.0,50961.0,0
13367,0,2,0,1,0,0,3222.0,56337.0,0
13368,0,1,0,0,0,1,447.0,45114.0,0
13413,0,30,0,6,1,2,6393.0,75204.0,0
13420,0,6,0,1,0,1,439.0,55813.0,0
13421,0,4,0,0,0,1,5404.0,53802.0,0
13424,0,4,0,0,1,0,873.0,58902.0,0
